registro_id;paciente_id;ci_paciente;nombre_paciente;apellido_paterno;apellido_materno;sexo;fecha_nacimiento;municipio_residencia;comunidad_indigena;fecha_vacunacion;vacuna_id;vacuna_nombre;numero_dosis;establecimiento_id;nombre_establecimiento;departamento;lote_vacuna;temperatura_conservacion;edad_dias_aplicacion;aplicacion_oportuna;via_administracion
REG-SC-000096;PAC-SC-03714;24502659 SC;Catalina;Choque;Salvatierra;F;18/12/2023;San Julián;True;31/05/2025;VAC-008;Antipolio bOPV;2;EST-SC-0072;Posta de Salud Calacoto;Santa Cruz;LOT-GSK-2025-787;2.0;530;True;Oral
REG-SC-000097;PAC-SC-03639;60918109 SC;Diego;Camacho;Huanca;M;05/07/2023;Cotoca;False;11/07/2024;VAC-002;Pentavalente;1;EST-SC-0072;Posta de Salud Calacoto;Santa Cruz;LOT-PFZ-2024-426;4.8;372;True;Intramuscular
REG-SC-000098;PAC-SC-04086;92750443 SC;Sebastián;Peñaranda;Saucedo;M;31/01/2013;Vallegrande;True;29/08/2024;VAC-023;VPH;2;EST-SC-0081;Centro Ambulatorio Río Seco;Santa Cruz;LOT-SNF-2024-393;1.6;4228;True;Intramuscular
REG-SC-000099;PAC-SC-02534;43327327 SC;Daniel;Torrez;Laura;M;12/05/2020;Portachuelo;True;21/05/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-PFZ-2024-564;3.2;1470;True;Subcutánea
REG-SC-000100;PAC-SC-00385;78696863 SC;Diego;Cruz;Paz;M;05/04/2022;Santa Cruz de la Sierra;True;10/10/2024;VAC-004;Pentavalente;3;EST-SC-0089;Hospital Obrero Urbarí;Santa Cruz;LOT-SNF-2024-580;6.2;919;True;Intramuscular
REG-SC-000101;PAC-SC-01847;29064268 SC;Lucía;Huanca;García;F;16/01/2022;Montero;False;24/09/2024;VAC-003;Pentavalente;2;EST-SC-0144;Centro Ambulatorio Senkata;Santa Cruz;LOT-AZN-2024-365;3.7;982;True;Intramuscular
REG-SC-000102;PAC-SC-04550;47558415 SC;Fernanda;Vargas;Mendoza;F;21/09/2023;San Julián;False;15/10/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-PFZ-2024-982;4.1;390;True;Subcutánea
REG-SC-000103;PAC-SC-02650;39813523 SC;Gabriel;López;Rodríguez;M;28/01/2024;La Guardia;True;09/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-GSK-2024-636;3.1;316;True;Intramuscular
REG-SC-000104;PAC-SC-03806;53807875 SC;Valentín;Bustamante;Camacho;M;10/04/2021;Roboré;False;04/03/2025;VAC-008;Antipolio bOPV;2;EST-SC-0139;Centro Materno Infantil Achumani;Santa Cruz;LOT-SNF-2025-851;1.7;1424;True;Oral
REG-SC-000105;PAC-SC-04287;59414654 SC;Valentina;Fernández;Paz;F;09/01/2022;Concepción;False;28/04/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0117;Posta de Salud Huayna Potosí;Santa Cruz;LOT-AZN-2025-335;7.1;1205;True;Subcutánea
REG-SC-000106;PAC-SC-03130;48145222 SC;Andrés;Laura;Rojas;M;12/08/2011;La Guardia;False;15/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0093;Centro Materno Infantil Tiquipaya Norte;Santa Cruz;LOT-SII-2024-607;1.9;4752;True;Intramuscular
REG-SC-000107;PAC-SC-03646;35847298 SC;Emilio;Quiroga;López;M;02/05/2023;Mineros;False;30/08/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0108;Centro Integral de Salud Nuevos Horizontes;Santa Cruz;LOT-AZN-2024-780;4.8;486;True;Subcutánea
REG-SC-000108;PAC-SC-01899;36221781 SC;Gabriel;Torrez;Céspedes;M;13/12/1985;Montero;False;25/11/2024;VAC-025;Influenza Estacional;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-AZN-2024-416;4.9;14227;True;Intramuscular
REG-SC-000109;PAC-SC-00556;2141452 SC;Gonzalo;Saucedo;Laura;M;03/12/2013;Cotoca;True;02/02/2024;VAC-025;Influenza Estacional;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-GSK-2024-925;12.6;3713;True;Intramuscular
REG-SC-000110;PAC-SC-03195;8592387 SC;Miguel;Rojas;Apaza;M;10/11/2022;La Guardia;True;06/04/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-PFZ-2024-899;7.5;513;True;Subcutánea
REG-SC-000111;PAC-SC-03653;74961062 SC;Carlos;Mendoza;Herrera;M;17/03/2020;Santa Cruz de la Sierra;False;01/02/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz;LOT-BIO-2025-266;1.8;1782;True;Subcutánea
REG-SC-000112;PAC-SC-03525;88614784 SC;Jorge;Peñaranda;Ribera;M;14/05/2015;Santa Cruz de la Sierra;True;24/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0075;Posta Sanitaria Achumani;Santa Cruz;LOT-AZN-2025-782;5.2;3633;True;Intramuscular
REG-SC-000113;PAC-SC-03877;76801960 SC;Lorena;Terrazas;Montaño;F;23/02/2020;San Ignacio de Velasco;False;15/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0141;Posta de Salud Mallasa;Santa Cruz;LOT-SII-2025-376;10.1;1878;True;Intramuscular
REG-SC-000114;PAC-SC-04248;84215444 SC;Eduardo;Morales;Paniagua;M;08/04/1995;Cotoca;False;10/09/2024;VAC-024;dT Adulto;1;EST-SC-0077;Micro Hospital Mallasa;Santa Cruz;LOT-PFZ-2024-556;5.7;10748;True;Intramuscular
REG-SC-000115;PAC-SC-01052;66939185 SC;Diana;López;Morales;F;23/01/1991;Roboré;False;13/11/2024;VAC-025;Influenza Estacional;1;EST-SC-0099;Centro Materno Infantil Valle Hermoso;Santa Cruz;LOT-PFZ-2024-618;7.0;12348;True;Intramuscular
REG-SC-000116;PAC-SC-01911;51130721 SC;Roberto;López;Ribera;M;16/08/2023;Roboré;False;06/06/2025;VAC-002;Pentavalente;1;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz;LOT-SNF-2025-919;4.2;660;True;Intramuscular
REG-SC-000117;PAC-SC-02110;63946681 SC;Ana;Mendoza;Saucedo;F;27/11/2022;Montero;False;27/03/2025;VAC-007;Antipolio IPV;1;EST-SC-0092;Policlínico Colquiri;Santa Cruz;LOT-SII-2025-539;3.3;851;True;Intramuscular
REG-SC-000118;PAC-SC-02362;21537583 SC;Carlos;Huanca;Paniagua;M;13/02/2022;Concepción;False;19/10/2024;VAC-002;Pentavalente;1;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-BIO-2024-255;7.5;979;True;Intramuscular
REG-SC-000119;PAC-SC-02759;22808686 SC;Valeria;Rodríguez;Céspedes;F;06/03/2024;Montero;False;30/11/2024;VAC-018;Influenza Pediátrica;2;EST-SC-0088;Posta de Salud Equipetrol;Santa Cruz;LOT-BIO-2024-770;5.0;269;True;Intramuscular
REG-SC-000120;PAC-SC-04467;87469497 SC;Valentín;Saucedo;Pereira;M;29/07/2020;Roboré;False;31/03/2025;VAC-004;Pentavalente;3;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-SNF-2025-305;3.6;1706;True;Intramuscular
REG-SC-000121;PAC-SC-04695;44568804 SC;Alejandra;Morales;Montaño;F;22/06/2023;Camiri;True;18/05/2024;VAC-001;BCG;1;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-BIO-2024-826;3.2;331;True;Intradérmica
REG-SC-000122;PAC-SC-00369;77113335 SC;Paola;Vaca;Huanca;F;26/12/2019;Cotoca;False;21/11/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0088;Posta de Salud Equipetrol;Santa Cruz;LOT-GSK-2024-330;3.9;1792;True;Subcutánea
REG-SC-000123;PAC-SC-02611;98126420 SC;Elena;Laura;Paz;F;09/07/2021;Concepción;False;18/12/2024;VAC-001;BCG;1;EST-SC-0073;Hospital Integral Chasquipampa;Santa Cruz;LOT-PFZ-2024-203;3.5;1258;True;Intradérmica
REG-SC-000124;PAC-SC-01860;38916542 SC;Lorena;Vaca;Rojas;F;06/05/2022;Concepción;False;10/02/2025;VAC-021;Antiamarílica (FA);1;EST-SC-0087;Centro Integral de Salud La Ramada;Santa Cruz;LOT-AZN-2025-940;2.8;1011;True;Subcutánea
REG-SC-000125;PAC-SC-01944;95589863 SC;Gabriela;Laura;Céspedes;F;17/06/2014;Concepción;True;29/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0133;Posta Sanitaria Miraflores;Santa Cruz;LOT-BIO-2024-198;4.2;3787;True;Intramuscular
REG-SC-000126;PAC-SC-03627;45641127 SC;Daniela;Apaza;Céspedes;F;06/08/2018;Portachuelo;False;21/01/2025;VAC-025;Influenza Estacional;1;EST-SC-0128;Micro Hospital Porvenir;Santa Cruz;LOT-PFZ-2025-230;4.2;2360;True;Intramuscular
REG-SC-000127;PAC-SC-00645;62394671 SC;Martina;Paz;Laura;F;27/04/2021;Yapacaní;False;09/09/2024;VAC-002;Pentavalente;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-GSK-2024-462;5.8;1231;True;Intramuscular
REG-SC-000128;PAC-SC-02903;15385276 SC;Alejandra;Castillo;Cruz;F;01/06/2020;Montero;False;31/11/2024;VAC-009;Antipolio bOPV;3;EST-SC-0090;Hospital Virgen de Remedios Las Palmas;Santa Cruz;LOT-GSK-2025-347;6.1;1696;True;Oral
REG-SC-000129;PAC-SC-00723;56296596 SC;Fernanda;Quiroga;Romero;F;18/04/2023;Montero;False;03/04/2025;VAC-007;Antipolio IPV;1;EST-SC-0116;Posta Sanitaria Chacaltaya;Santa Cruz;LOT-GSK-2025-538;4.5;716;True;Intramuscular
REG-SC-000130;PAC-SC-00069;16814828 SC;Natalia;Antelo;Saucedo;F;31/05/2020;Puerto Suarez;True;14/02/2025;VAC-001;BCG;1;EST-SC-0133;Posta Sanitaria Miraflores;Santa Cruz;LOT-GSK-2025-135;6.8;1720;True;Intradérmica
REG-SC-000131;PAC-SC-03977;80574444 SC;Andrés;Condori;Martínez;M;04/08/2020;Mineros;False;12/05/2025;VAC-007;Antipolio IPV;1;EST-SC-0134;Posta de Salud Sopocachi;Santa Cruz;LOT-PFZ-2025-745;3.0;1742;True;Intramuscular
REG-SC-000132;PAC-SC-05080;83735722 SC;Sebastián;Cuéllar;Cuéllar;M;21/04/2024;Roboré;False;03/10/2024;VAC-002;Pentavalente;1;EST-SC-0141;Posta de Salud Mallasa;Santa Cruz;LOT-GSK-2024-309;6.7;165;True;Intramuscular
REG-SC-000133;PAC-SC-04700;96038131 SC;Hugo;Torrez;Áñez;M;05/11/1988;Montero;False;26/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0118;Hospital Germán Busch Sajama;Santa Cruz;LOT-BIO-2025-369;6.7;13321;True;Intramuscular
REG-SC-000134;PAC-SC-02289;44832825 SC;Roberto;Cuéllar;Martínez;M;27/09/2015;Mineros;False;06/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0115;Posta Sanitaria Illimani;Santa Cruz;LOT-GSK-2025-522;5.9;3540;True;Intramuscular
REG-SC-000135;PAC-SC-04613;56315854 SC;Elena;Terrazas;Salazar;F;08/04/2023;Vallegrande;False;24/02/2025;VAC-025;Influenza Estacional;1;EST-SC-0126;Centro Integral de Salud Unión;Santa Cruz;LOT-PFZ-2025-370;6.3;688;True;Intramuscular
REG-SC-000136;PAC-SC-03631;99544580 SC;Verónica;Apaza;Huanca;F;11/06/2022;Montero;True;28/05/2025;VAC-004;Pentavalente;3;EST-SC-0073;Hospital Integral Chasquipampa;Santa Cruz;LOT-PFZ-2025-906;5.7;1082;True;Intramuscular
REG-SC-000137;PAC-SC-02053;44584385 SC;Mónica;Poma;Choque;F;02/12/2020;San Ignacio de Velasco;True;12/03/2025;VAC-008;Antipolio bOPV;2;EST-SC-0140;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-SII-2025-690;2.3;1561;True;Oral
REG-SC-000138;PAC-SC-00585;55457551 SC;Óscar;Fernández;Romero;M;31/12/2022;Concepción;False;27/02/2025;VAC-004;Pentavalente;3;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-SII-2025-815;6.2;789;True;Intramuscular
REG-SC-000139;PAC-SC-04397;69241097 SC;Catalina;Quispe;Justiniano;F;10/08/2020;La Guardia;False;18/07/2024;VAC-003;Pentavalente;2;EST-SC-0144;Centro Ambulatorio Senkata;Santa Cruz;LOT-BIO-2024-522;5.6;1438;True;Intramuscular
REG-SC-000140;PAC-SC-03837;12971304 SC;Marco;Saucedo;García;M;28/10/2021;Santa Cruz de la Sierra;False;02/04/2024;VAC-003;Pentavalente;2;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-SNF-2024-668;5.1;887;True;Intramuscular
REG-SC-000141;PAC-SC-03623;41275380 SC;José;Romero;Morales;M;19/07/2018;Mineros;True;21/08/2024;VAC-025;Influenza Estacional;1;EST-SC-0085;Posta de Salud Pampa de la Isla;Santa Cruz;LOT-GSK-2024-742;12.0;2225;True;Intramuscular
REG-SC-000142;PAC-SC-01201;4078882 SC;María;Choque;Terrazas;F;11/01/2016;Portachuelo;True;26/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0118;Hospital Germán Busch Sajama;Santa Cruz;LOT-AZN-2025-810;4.5;3393;True;Intramuscular
REG-SC-000143;PAC-SC-02918;18545237 SC;Lorena;Rodríguez;Huanca;F;17/02/2013;Yapacaní;False;04/10/2024;VAC-023;VPH;2;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-BIO-2024-642;5.3;4247;True;Intramuscular
REG-SC-000144;PAC-SC-01859;78229738 SC;Juan;Áñez;Gutiérrez;M;09/11/2020;Montero;False;12/05/2025;VAC-004;Pentavalente;3;EST-SC-0079;Hospital de Clínicas Santiago de Lacaya;Santa Cruz;LOT-GSK-2025-265;11.2;1645;True;Intramuscular
REG-SC-000145;PAC-SC-02864;57187808 SC;Óscar;Terrazas;Justiniano;M;24/06/2021;Vallegrande;False;10/06/2025;VAC-019;SRP (Triple Viral);1;EST-SC-0100;Centro Materno Infantil Cerro Verde;Santa Cruz;LOT-GSK-2025-771;3.5;1447;True;Subcutánea
REG-SC-000146;PAC-SC-02340;29391266 SC;Joaquín;Cruz;Bustamante;M;23/02/2023;Montero;True;20/11/2024;VAC-004;Pentavalente;3;EST-SC-0083;Posta Sanitaria Villa Dolores;Santa Cruz;LOT-SNF-2024-913;6.4;636;True;Intramuscular
REG-SC-000147;PAC-SC-02952;4030490 SC;Valeria;Salvatierra;Martínez;F;03/08/2023;Puerto Suarez;False;19/10/2024;VAC-003;Pentavalente;2;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-PFZ-2024-528;7.1;443;True;Intramuscular
REG-SC-000148;PAC-SC-00044;5183839 SC;Valeria;López;Apaza;F;24/11/2020;Montero;False;02/07/2024;VAC-009;Antipolio bOPV;3;EST-SC-0093;Centro Materno Infantil Tiquipaya Norte;Santa Cruz;LOT-PFZ-2024-442;3.6;1316;True;Oral
REG-SC-000149;PAC-SC-02277;92754128 SC;Claudia;Vargas;Peñaranda;F;26/02/2013;Vallegrande;False;09/09/2024;VAC-023;VPH;2;EST-SC-0138;Centro Materno Infantil Irpavi;Sta Cruz;LOT-BIO-2024-178;7.6;4213;True;Intramuscular
REG-SC-000150;PAC-SC-04251;2673989 SC;Gabriel;Mamani;Rojas;M;02/07/2002;Vallegrande;False;07/01/2025;VAC-024;dT Adulto;1;EST-SC-0078;Posta de Salud Kupini;Santa Cruz;LOT-AZN-2025-568;3.9;8225;True;Intramuscular
REG-SC-000151;PAC-SC-03337;90245707 SC;Rodrigo;Huanca;Ribera;M;10/05/2024;San Julián;True;04/03/2025;VAC-004;Pentavalente;3;EST-SC-0131;Hospital Municipal San Antonio;Santa Cruz;LOT-PFZ-2025-186;4.7;298;True;Intramuscular
REG-SC-000152;PAC-SC-05029;76146020 SC;Hugo;Torrez;Vargas;M;14/04/2024;San Ignacio de Velasco;False;17/04/2024;VAC-001;BCG;1;EST-SC-0121;Posta Sanitaria Tarapacá;Santa Cruz;LOT-SNF-2024-763;6.3;3;True;Intradérmica
REG-SC-000153;PAC-SC-04035;24258481 SC;Santiago;Justiniano;Montaño;M;28/02/2020;Yapacaní;False;03/02/2024;VAC-025;Influenza Estacional;1;EST-SC-0088;Posta de Salud Equipetrol;Santa Cruz;LOT-SII-2024-729;6.5;1436;True;Intramuscular
REG-SC-000154;PAC-SC-01676;53790195 SC;Jorge;Rodríguez;Choque;M;26/10/2021;Concepción;False;00/05/2024;VAC-007;Antipolio IPV;1;EST-SC-0131;Hospital Municipal San Antonio;Santa Cruz;LOT-SII-2024-397;4.2;897;True;Intramuscular
REG-SC-000155;PAC-SC-00296;53496899 SC;Andrés;Vaca;Choque;M;04/02/2022;Cotoca;False;23/05/2024;VAC-003;Pentavalente;2;EST-SC-0096;Posta Sanitaria Temporal;Santa Cruz;LOT-GSK-2024-563;4.1;839;True;Intramuscular
REG-SC-000156;PAC-SC-03598;39250816 SC;Andrés;Terrazas;García;M;31/08/1993;San Ignacio de Velasco;False;15/06/2024;VAC-025;Influenza Estacional;1;EST-SC-0097;Posta Sanitaria Alalay;Santa Cruz;LOT-PFZ-2024-238;5.7;11246;True;Intramuscular
REG-SC-000157;PAC-SC-01646;39445879 SC;Ana;Suárez;Rodríguez;F;03/01/2014;La Guardia;False;08/01/2024;VAC-025;Influenza Estacional;1;EST-SC-0076;Centro Integral de Salud Cota Cota;Santa Cruz;LOT-SNF-2024-634;4.8;3657;True;Intramuscular
REG-SC-000158;PAC-SC-04078;43115628 SC;Roberto;Castillo;Áñez;M;07/07/2021;Roboré;True;09/05/2024;VAC-007;Antipolio IPV;1;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-SII-2024-184;9.9;1037;True;Intramuscular
REG-SC-000159;PAC-SC-00079;29267184 SC;Marco;Poma;Peñaranda;M;29/05/2022;Mineros;False;01/04/2024;VAC-021;Antiamarílica (FA);1;EST-SC-0071;Centro Ambulatorio Obrajes;Santa Cruz;LOT-SNF-2024-150;7.7;673;True;Subcutánea
REG-SC-000160;PAC-SC-01510;28863686 SC;Valeria;Céspedes;Choque;F;12/12/2021;Puerto Suarez;False;11/04/2024;VAC-020;SRP (Triple Viral);2;EST-SC-0132;Centro de Salud Villa Victoria;Santa Cruz;LOT-BIO-2024-973;3.7;851;True;Subcutánea
REG-SC-000161;PAC-SC-01385;70039583 SC;David;Poma;Paz;M;20/05/1994;Cotoca;False;25/06/2025;VAC-025;Influenza Estacional;1;EST-SC-0144;Centro Ambulatorio Senkata;Santa Cruz;LOT-GSK-2025-579;4.7;11359;True;Intramuscular
REG-SC-000162;PAC-SC-00327;45918675 SC;Sebastián;Huanca;Céspedes;M;19/02/2024;Portachuelo;False;04/06/2024;VAC-002;Pentavalente;1;EST-SC-0107;Hospital Provincial Villa Ingenio;Santa Cruz;LOT-SNF-2024-234;5.4;106;True;Intramuscular
REG-SC-000163;PAC-SC-03044;61689144 SC;Luis;Huanca;Céspedes;M;17/02/1990;Vallegrande;False;30/09/2024;VAC-024;dT Adulto;1;EST-SC-0130;Centro Ambulatorio Villa FÃ¡tima;Santa Cruz;LOT-BIO-2024-946;7.3;12644;True;Intramuscular
REG-SC-000164;PAC-SC-03480;47758406 SC;Santiago;Quiroga;Cuéllar;M;14/03/2024;Montero;True;16/07/2024;VAC-001;BCG;1;EST-SC-0109;Puesto de Salud Franz Tamayo;Santa Cruz;LOT-PFZ-2024-871;4.1;124;True;Intradérmica
REG-SC-000165;PAC-SC-03825;2967487 SC;Víctor;Paniagua;Fernández;M;04/08/2020;Camiri;False;27/04/2024;VAC-004;Pentavalente;3;EST-SC-0105;Posta Sanitaria San Pedro;Santa Cruz;LOT-SNF-2024-516;8.3;1362;True;Intramuscular
REG-SC-000166;PAC-SC-02063;59438963 SC;Alejandra;Morales;Vaca;F;27/10/2021;Mineros;False;06/04/2024;VAC-003;Pentavalente;2;EST-SC-0086;Puesto de Salud Los Lotes;Santa Cruz;LOT-SNF-2024-978;5.2;892;True;Intramuscular
REG-SC-000167;PAC-SC-04528;82692712 SC;Diego;Condori;Vaca;M;11/03/1992;Concepción;True;17/04/2024;VAC-024;dT Adulto;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-SII-2024-841;4.8;11725;True;Intramuscular
REG-SC-000168;PAC-SC-02356;3380201 SC;Valeria;Laura;Quiroga;F;02/12/2023;Camiri;False;18/06/2024;VAC-007;Antipolio IPV;1;EST-SC-0071;Centro Ambulatorio Obrajes;Santa Cruz;LOT-BIO-2024-621;3.6;199;True;Intramuscular
REG-SC-000169;PAC-SC-01966;73815283 SC;Rosa;Mamani;Fernández;F;19/12/2022;Santa Cruz de la Sierra;False;20/02/2024;VAC-004;Pentavalente;3;EST-SC-0089;Hospital Obrero Urbarí;Santa Cruz;LOT-SII-2024-906;4.5;428;True;Intramuscular
REG-SC-000170;PAC-SC-01686;17196494 SC;Paola;Quispe;Condori;F;27/06/2010;Warnes;False;08/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0122;Posta de Salud El Carmen;Santa Cruz;LOT-PFZ-2024-715;2.5;5034;True;Intramuscular
REG-SC-000171;PAC-SC-04343;46719699 SC;Roberto;Choque;Quiroga;M;10/02/2013;Camiri;False;11/03/2025;VAC-025;Influenza Estacional;1;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-AZN-2025-315;4.4;4412;True;Intramuscular
REG-SC-000172;PAC-SC-01962;64393481 SC;Joaquín;Condori;Condori;M;15/11/2022;San Julián;False;08/02/2025;VAC-009;Antipolio bOPV;3;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-BIO-2025-915;3.8;816;True;Oral
REG-SC-000173;PAC-SC-01161;94557010 SC;Alejandra;Herrera;Gutiérrez;F;14/12/2021;Montero;False;02/05/2024;VAC-009;Antipolio bOPV;3;EST-SC-0138;Centro Materno Infantil Irpavi;Santa Cruz;LOT-SNF-2024-571;5.1;870;True;Oral
REG-SC-000174;PAC-SC-01906;65434494 SC;Martina;Fernández;Salvatierra;F;21/08/2012;Concepción;False;27/04/2024;VAC-022;VPH;1;EST-SC-0102;Posta de Salud San Sebastián;Santa Cruz;LOT-BIO-2024-851;5.2;4267;True;Intramuscular
REG-SC-000175;PAC-SC-03503;36549452 SC;Eduardo;Apaza;Justiniano;M;11/11/2014;Vallegrande;False;12/04/2024;VAC-025;Influenza Estacional;1;EST-SC-0113;Centro Ambulatorio Tupac Katari;Santa Cruz;LOT-SII-2024-452;5.2;3440;True;Intramuscular
REG-SC-000176;PAC-SC-02210;20727535 SC;Mónica;Salvatierra;Salazar;F;05/04/2021;Roboré;False;22/03/2025;VAC-003;Pentavalente;2;EST-SC-0142;Centro Ambulatorio Kupini;Santa Cruz;LOT-SNF-2025-815;6.6;1447;True;Intramuscular
REG-SC-000177;PAC-SC-00723;56296596 SC;Fernanda;Quiroga;Romero;F;18/04/2023;Montero;False;11/01/2024;VAC-003;Pentavalente;2;EST-SC-0143;Hospital del Niño Santiago de Lacaya;Santa Cruz;LOT-SII-2024-144;4.9;268;True;Intramuscular
REG-SC-000178;PAC-SC-01608;24237574 SC;Valentina;Pereira;Flores;F;17/04/1992;Roboré;False;23/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0127;Centro Materno Infantil Libertad;Santa Cruz;LOT-SNF-2024-154;5.7;11877;True;Intramuscular
REG-SC-000179;PAC-SC-03201;48312110 SC;Juan;Huanca;Laura;M;08/03/2011;Concepción;True;02/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0094;Posta de Salud Sacaba Sur;Santa Cruz;LOT-BIO-2025-243;3.9;5139;True;Intramuscular
REG-SC-000180;PAC-SC-03818;20784025 SC;Gabriel;Céspedes;Vaca;M;27/04/1990;Puerto Suarez;False;12/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0134;Posta de Salud Sopocachi;Santa Cruz;SNF/2024/206;5.3;12587;True;Intramuscular
REG-SC-000181;PAC-SC-04736;38949480 SC;Valentina;Terrazas;Bustamante;F;08/03/2021;Santa Cruz de la Sierra;False;06/06/2024;VAC-008;Antipolio bOPV;2;EST-SC-0137;Centro Integral de Salud Chasquipampa;Santa Cruz;LOT-BIO-2024-566;1.9;1186;True;Oral
REG-SC-000182;PAC-SC-01378;23867223 SC;Mateo;Castillo;Justiniano;M;25/04/2022;Puerto Suarez;False;17/04/2024;VAC-019;SRP (Triple Viral);1;EST-SC-0077;Micro Hospital Mallasa;Santa Cruz;LOT-SNF-2024-187;8.8;723;True;Subcutánea
REG-SC-000183;PAC-SC-04072;14401213 SC;Natalia;Apaza;Antelo;F;15/05/1995;Cotoca;False;04/04/2025;VAC-025;Influenza Estacional;1;EST-SC-0095;Posta de Salud Quillacollo Centro;Santa Cruz;LOT-SII-2025-892;14.6;10917;True;Intramuscular
REG-SC-000184;PAC-SC-01661;59049608 SC;Marco;García;Céspedes;M;16/04/2018;Roboré;True;19/12/2024;VAC-025;Influenza Estacional;1;EST-SC-0116;Posta Sanitaria Chacaltaya;Santa Cruz;LOT-BIO-2024-244;4.7;2439;True;Intramuscular
REG-SC-000185;PAC-SC-02651;32475557 SC;Catalina;Bustamante;Céspedes;F;22/03/2022;Montero;False;08/05/2025;VAC-009;Antipolio bOPV;3;EST-SC-0088;Posta de Salud Equipetrol;Santa Cruz;LOT-AZN-2025-272;3.8;1143;True;Oral
REG-SC-000186;PAC-SC-03999;84266971 SC;Raúl;Morales;Céspedes;M;25/01/2011;San Julián;False;31/10/2024;VAC-025;Influenza Estacional;1;EST-SC-0082;Posta Sanitaria Ciudad Satélite;Santa Cruz;LOT-BIO-2024-121;7.5;5028;True;Intramuscular
REG-SC-000187;PAC-SC-04418;7751111 SC;Patricia;Paniagua;Huanca;F;23/08/2020;CONCEPCION;False;17/05/2024;VAC-001;BCG;1;EST-SC-0115;Posta Sanitaria Illimani;Sta. Cruz;LOT-SNF-2024-143;3.3;1363;True;Intradérmica
REG-SC-000188;PAC-SC-04201;66190701 SC;Diego;Flores;Flores;M;30/11/2012;Portachuelo;False;19/01/2024;VAC-023;VPH;2;EST-SC-0114;Centro Integral de Salud Bartolina Sisa;Santa Cruz;LOT-GSK-2024-324;3.9;4067;True;Intramuscular
REG-SC-000189;PAC-SC-01435;51816117 SC;Rodrigo;Suárez;Laura;M;08/11/2021;Montero;False;06/04/2024;VAC-007;Antipolio IPV;1;EST-SC-0106;Policlínico Alto Lima;Santa Cruz;LOT-GSK-2024-984;6.2;880;True;Intramuscular
REG-SC-000190;PAC-SC-05207;12673401 SC;Fernando;Fernández;Laura;M;10/01/2024;San Julián;False;29/05/2025;VAC-002;Pentavalente;1;EST-SC-0123;Micro Hospital Villa Primavera;Santa Cruz;LOT-GSK-2025-575;6.2;505;True;Intramuscular
REG-SC-000191;PAC-SC-04636;11332189 SC;Álvaro;Laura;Rodríguez;M;29/10/2009;Cotoca;False;16/01/2024;VAC-025;Influenza Estacional;1;EST-SC-0134;Posta de Salud Sopocachi;Santa Cruz;LOT-AZN-2024-520;5.1;5192;True;Intramuscular
